,tenure,MonthlyCharge,DummyTechie,DummyGender,DummyTechSupport
6421,67.86743,139.9979,0,1,1
7521,70.15014,164.9785,0,0,0
7887,62.96952,179.9476,1,1,0
1364,2.876901531,275.119794,1,1,1
4312,15.05177,149.9778,0,0,1
430,13.83290937,114.965789,0,1,0
679,19.50833872,112.455141,1,1,0
7352,66.86351,162.5007,1,0,1
7217,49.6365,137.4872,1,1,1
9596,62.63117,169.9378,0,0,0
6786,64.56952,114.9509,0,1,0
5914,51.83337,137.4872,0,0,1
7679,40.24973,222.6609,0,0,1
1974,14.64298089,184.978458,0,0,0
9234,66.03306,232.624,0,0,1
4449,3.033312,162.4689,1,1,1
4113,6.623366,127.475,0,1,1
8122,70.74838,117.4835,0,0,0
651,10.57261422,162.482694,1,0,0
3814,5.738405,255.1417,0,0,1
4658,13.69077,192.4705,0,1,0
6167,68.87727,184.9785,0,0,0
1540,3.569000983,184.985293,1,0,0
8013,46.38121,107.4806,1,0,0
7368,40.91782,127.475,0,1,1
7261,44.52947,169.9447,0,0,0
6282,44.61375,169.9447,0,1,0
7631,65.36086,169.9447,0,0,0
9088,71.18005,184.9797,0,1,1
319,3.999030359,210.156274,0,0,0
4279,11.32392,137.4872,0,0,1
8201,56.78051,134.9509,0,1,0
5524,64.8122,207.6094,0,1,0
7220,52.96043,137.4686,0,1,0
2944,10.3362,222.6143,0,0,1
4657,7.019257,182.4608,0,0,0
9113,71.86794,144.9889,0,0,1
1144,12.81011786,159.947583,0,0,0
8098,65.2185,129.9483,0,0,1
9116,62.39405,207.6094,0,1,0
1595,8.659495781,172.457857,0,0,0
1010,3.976063151,179.979358,1,1,0
7868,36.88134,232.6378,1,0,0
6492,55.15375,172.4404,0,1,0
3889,20.66493,187.6094,0,0,0
9114,48.22395,192.4885,0,0,1
64,9.634946079,127.488728,1,0,0
1826,12.16872039,200.165175,0,1,1
5011,66.44552,169.9447,0,1,0
5709,66.00149,240.1149,0,1,0
6860,51.77963,149.9707,0,1,1
788,9.322934248,159.979358,0,0,0
6977,67.13199,152.5022,0,0,0
8072,63.36271,187.6094,0,1,0
8274,57.92383,124.9935,0,1,1
8577,70.68543,152.466,0,0,1
7818,46.86241,182.4608,0,1,0
6655,39.95689,182.4653,0,1,0
2289,1.739449,152.4579,0,0,0
2038,6.204958,104.9629,0,0,0
2557,10.69505,137.4698,0,0,1
8510,54.65479,117.4858,0,1,0
8519,62.8566,197.6288,0,0,0
3493,2.057502,179.9476,0,0,0
9329,66.79288,124.9607,0,1,0
8919,65.32158,137.4392,1,1,0
6680,62.83586,242.6143,0,0,1
2461,5.9717,152.4579,0,1,0
5286,66.47928,149.9483,0,1,1
6686,64.71582,255.1336,0,0,0
5402,67.89759,175.0062,1,0,1
1032,11.67460124,139.987503,0,1,1
8956,61.17571,220.1615,1,0,0
6038,50.07627,147.4738,1,1,0
9076,65.26684,159.9349,0,1,0
3533,12.00677,245.1283,1,1,0
7803,64.38615,127.4421,1,0,0
5387,70.69408,242.6435,0,0,1
8993,71.12545,125.0073,0,1,0
6813,50.80026,197.4876,1,0,1
6887,47.98669,137.4836,0,0,0
7414,69.03225,162.4982,0,0,1
2753,1.835564,172.4624,0,0,0
3315,7.146126,230.1051,0,0,0
9433,54.61973,117.472,0,0,1
8073,47.3962,214.9525,0,0,1
8053,66.78392,194.9581,0,0,0
478,12.9401487,255.137219,0,1,1
2955,16.12811,162.497,0,0,0
5746,67.93006,255.1198,1,0,1
7853,61.91633,94.97283,0,0,0
5682,60.23114,127.4586,0,0,0
9544,59.97134,237.6549,0,1,1
5573,52.98075,204.9634,1,1,0
134,9.482919033,112.455141,0,1,0
5600,67.91991,104.9643,0,1,1
4683,2.292165,79.97886,0,1,0
3561,7.83307,235.1417,0,1,1
7847,66.17677,159.965,0,1,0
8929,42.47353,242.6106,0,0,0
1287,1.156719701,137.461553,0,0,0
3962,10.70081,104.9781,0,1,0
853,5.110718131,159.980465,0,0,1
9216,53.27554,162.497,0,0,0
9460,57.25068,134.9801,1,1,0
5585,58.67143,220.1185,0,0,1
9658,58.20314,207.6094,0,1,0
1732,19.93726012,182.45383,0,0,1
3305,14.24378,187.4811,0,1,0
7721,60.69643,172.4848,1,0,0
103,17.22596021,169.937833,0,1,0
935,1.740841699,194.958118,0,0,0
5874,64.60644,255.1198,0,0,1
6273,49.64838,192.4404,0,1,0
4168,6.941165,125.0073,0,0,0
5554,48.35393,132.466,0,0,1
9634,71.4569,169.9378,0,1,0
8725,54.07581,172.5104,0,1,1
7404,62.56329,182.4676,0,1,0
4328,4.51753,252.6378,0,1,0
8407,54.8376,162.4937,0,1,1
2277,17.66747,92.45514,0,1,0
7133,65.61564,127.4601,0,0,1
4297,8.172776,184.9853,0,1,0
3799,9.573255,169.9741,0,1,0
8616,67.87061,102.4746,0,1,0
6466,58.01836,242.6326,0,1,0
4355,17.7076,222.65,0,1,0
8024,60.19463,152.4555,0,1,0
4544,10.35346,184.9496,1,1,1
7238,55.98127,159.965,0,0,0
4417,21.52164,159.9349,0,0,0
2157,2.748652,235.1591,1,1,1
2070,5.430488,207.6386,1,0,0
675,9.85591776,169.944668,1,0,0
9765,68.82603,155.0084,1,0,1
3877,3.115729,129.9483,0,1,1
5124,39.23416,137.4392,0,1,0
6217,60.20609,92.45514,0,1,0
1801,7.775144828,242.610632,1,1,0
8128,71.77654,240.1149,0,1,0
5226,68.3703,169.9378,1,0,0
7757,68.12367,184.9797,0,0,1
4952,4.73307,149.9915,0,1,0
9775,71.97999,149.9483,0,0,1
926,4.035770971,172.503404,1,1,1
505,2.649525158,242.610632,0,0,0
1467,2.698284625,222.649979,0,0,0
8710,48.20556,117.472,0,1,1
6438,61.67482,139.9512,1,1,1
8746,54.09544,242.6435,0,0,1
5881,37.04125,149.9447,0,1,0
2771,12.81579,197.4702,0,0,1
5751,64.12634,139.983,1,0,1
9792,69.10375,139.965,1,0,0
9259,52.69603,142.4827,1,1,0
9309,59.03432,137.4686,1,1,0
7643,50.89092,175.1331,0,0,0
4299,9.517804,164.9889,0,1,1
839,4.310152224,157.483594,0,0,0
8611,70.83727,104.9629,1,1,0
6604,60.50578,139.9349,0,1,0
80,9.82814183,187.609354,0,0,0
6190,68.14401,159.9794,1,1,0
4568,14.41688,169.9447,0,1,0
4270,15.98922,182.4653,0,1,0
50,3.343811019,184.979684,0,0,1
8229,57.72738,149.9741,0,1,0
6619,52.41439,275.1198,1,0,1
8433,60.74742,157.4698,0,0,1
7033,67.12744,137.4686,0,1,0
6237,46.1155,194.9699,0,1,1
6543,40.87895,174.9699,0,0,1
6125,68.24302,187.4847,1,1,1
7393,62.95177,137.4836,1,0,0
4999,5.368306,182.4538,0,0,1
6962,43.13392,147.4421,0,0,0
4516,8.561641,184.9647,0,1,1
5046,56.3686,267.6647,0,0,1
1759,3.752354376,154.991856,0,1,1
7907,56.09767,129.9621,1,1,0
2707,10.39542,220.1615,0,0,0
1649,5.045543619,220.114868,0,1,0
5843,57.17893,124.9781,0,1,0
5613,70.02121,165.0182,0,0,1
2884,6.140643,137.4686,0,1,0
849,4.313377262,149.984492,0,0,0
9304,71.50974,194.9525,1,0,1
9565,61.00345,184.967,0,0,1
8373,40.96005,155.0084,0,0,1
9117,46.12627,164.9889,0,1,1
3286,22.25056,182.4608,0,0,0
5809,70.31022,162.5299,0,0,1
770,2.279259145,212.641455,0,0,1
7109,59.33894,197.484,0,0,0
1905,6.044266101,152.495236,0,0,1
4310,14.69884,137.4698,0,0,1
8206,68.69369,210.1518,0,1,0
1450,1.84918194,147.478341,0,0,0
9192,60.43193,214.9663,0,1,0
3309,2.326806,194.9768,0,0,1
322,14.6728104,184.985293,0,0,0
1650,7.182441329,169.992756,1,0,1
8548,67.39326,174.9768,0,1,1
6791,58.09117,142.5156,0,1,1
4445,1.210715,159.965,1,0,0
6291,68.60055,182.4833,0,1,1
6689,62.78784,265.1283,0,0,0
4855,15.1631,227.4754,0,1,1
7380,50.68244,220.1323,0,0,0
92,3.273341151,162.468917,0,0,1
8248,62.84168,220.1615,0,0,0
217,16.03360405,220.132293,0,0,0
8755,62.13428,267.6427,0,1,1
2813,8.479465,147.5031,0,1,0
7246,63.09122,182.4608,0,0,0
9719,66.21339,147.4783,0,0,0
7115,53.81882,217.4702,0,1,1
7601,50.09435,194.9581,0,1,0
3111,15.41267,162.4689,0,1,1
3451,5.360574,212.6415,0,0,1
96,6.796299371,124.97808,0,0,0
3880,6.358996,242.6143,0,0,1
3906,8.666281,157.4836,0,1,0
7213,56.37128,192.4705,1,1,0
5186,44.25204,182.4608,0,0,0
5199,54.6947,212.6415,0,0,1
4105,27.47595,255.1198,1,0,1
6215,56.7422,147.4421,0,0,0
8052,68.90677,184.9963,0,1,1
9853,61.80927,149.9915,0,1,0
3344,3.707186,104.9643,1,1,1
7874,55.10455,262.6106,0,1,0
7256,64.52906,139.9568,0,0,0
3353,11.85169,162.4526,0,0,0
3318,2.138986,129.9598,0,1,0
1677,6.864219377,162.497044,0,0,0
8804,58.52385,192.4404,0,1,0
6315,59.48902,92.48802,0,0,1
8881,65.11343,147.4421,0,0,0
5431,57.31946,142.4689,0,0,1
8372,55.42229,169.9378,0,0,0
8735,71.12849,114.9838,0,0,1
8873,71.21314,207.6094,1,1,0
1039,13.08606275,222.649979,0,1,0
7562,41.90646,190.127,1,1,0
8466,62.69829,267.6427,0,1,1
1382,4.891651665,130.024412,0,0,1
5982,63.18965,149.9621,0,0,0
3384,1.320603,194.9663,0,0,0
4818,25.76718,167.4847,0,1,1
1782,4.106981469,129.977753,0,0,1
6537,47.1164,192.4404,1,1,0
9015,64.1745,275.1336,0,0,0
5414,64.99757,217.484,0,1,0
2700,8.436679,129.9763,0,0,0
2415,8.440774,114.9838,0,1,1
6154,59.81234,104.9629,0,0,0
7653,69.74808,127.4958,0,1,0
4360,1.358678,230.1051,0,1,0
8908,71.21292,217.4702,0,1,1
7969,61.08796,174.9699,0,0,1
5284,67.81163,124.9643,1,1,1
2689,4.526424,164.9785,1,1,0
62,7.960490246,152.455519,0,0,0
8604,67.11925,159.965,0,1,0
3576,12.95912,79.97886,1,1,0
3928,6.611696,202.4433,0,0,0
9266,58.08656,179.9476,0,0,0
8409,45.96907,124.9935,0,1,1
5781,60.82718,247.6647,0,1,1
1964,13.59949293,92.455141,0,0,0
3184,13.51008,204.9797,1,0,1
6006,69.30257,172.4624,0,1,0
1295,4.397705634,147.460067,0,0,1
8417,59.46147,192.4705,0,1,0
1663,21.87100089,194.958118,0,0,0
548,22.76986341,197.470195,0,0,1
8401,71.7825,147.4783,0,1,0
9525,61.50738,149.9915,0,1,0
9504,65.19899,129.9926,0,1,1
7538,65.39301,129.995,0,1,1
8893,71.64551,225.1457,0,0,0
355,14.66914461,114.950905,0,0,0
5652,48.08209,245.1283,0,1,0
5220,64.91343,160.0122,0,0,1
4965,8.05975,270.1604,0,1,1
5135,64.1621,252.6378,0,1,0
12,13.01149229,137.439154,0,1,0
2322,1.397042,149.9483,0,0,1
2655,16.7433,245.147,0,1,1
6855,64.18445,190.127,0,1,0
4603,11.3031,160.0013,1,0,0
5888,62.94907,144.9607,0,0,0
1119,1.214622014,114.997564,0,0,0
3635,3.443373,137.4392,0,0,0
8902,39.83368,137.4684,0,0,0
1803,10.25226518,149.988989,0,0,0
1309,7.925553778,154.975543,0,0,0
546,8.054118994,197.483972,0,1,0
3748,7.374499,172.4624,1,0,0
4133,14.61014,149.9447,0,1,0
7629,39.32461,192.4567,1,0,1
39,16.04202196,147.473844,0,1,0
9131,65.81421,137.4872,0,1,1
2354,3.437502,157.4698,1,1,1
3910,8.813715,129.9621,1,0,0
7734,61.4665,127.4601,0,1,1
2750,6.780515,222.65,0,1,0
925,4.245035615,164.985293,0,0,0
3489,2.313262,127.4601,0,1,1
4712,18.84228,162.4689,0,1,1
3227,15.53401,144.9607,0,1,0
736,4.803306414,220.118516,0,1,1
8019,58.3401,172.4624,0,1,0
4001,7.038169,200.1465,0,0,0
2605,4.148103,124.9781,0,0,0
8186,55.09556,127.4586,0,0,0
163,10.87555535,200.165175,1,0,1
5536,65.41235,197.5169,1,0,1
4488,11.94283,194.9744,0,0,1
5924,52.89423,139.965,0,0,0
9029,57.07243,149.9447,0,0,0
4063,19.46465,154.9755,0,1,0
6070,48.79525,210.1051,0,1,0
2155,1.319201,107.4806,0,1,0
5123,69.71458,142.5007,0,0,1
7274,65.01857,149.9707,1,0,1
8795,68.93363,204.9797,0,0,1
6451,70.71967,172.4404,0,0,0
8446,67.11199,159.965,0,0,0
2591,8.909806,139.9875,0,0,1
3023,19.77964,222.6362,0,1,1
4815,13.34222,174.9581,0,1,0
6627,51.54386,192.4404,0,0,0
6065,61.76772,142.4827,0,0,0
3444,1.776605,149.9621,0,1,0
2133,19.87069,149.9378,0,1,0
9415,70.90623,179.9476,0,0,0
1213,4.005780287,157.469817,0,0,1
7901,40.32467,182.4676,0,0,0
6234,63.78741,149.9378,1,1,0
4642,11.61194,230.1344,0,0,0
2603,1.506136,159.9349,0,0,0
4407,6.979961,159.9512,1,0,1
6446,56.79978,137.4686,0,0,0
2729,5.294527,127.5067,0,0,1
7375,69.05527,147.4564,0,0,0
643,1.042140757,222.649979,0,1,0
3741,2.657783,252.624,1,0,1
2638,1.73409,184.9647,0,1,1
7459,62.52627,174.9882,0,0,0
858,17.28550612,277.651257,0,1,0
9664,65.85945,179.9476,0,0,0
8808,69.27587,175.0048,0,0,0
1103,6.435331488,124.97808,0,1,0
6431,60.22359,210.1518,0,1,0
2903,7.467093,219.9902,1,1,1
6074,50.46332,134.9509,0,0,0
5722,51.48861,202.4433,0,0,0
4773,3.872474,204.9496,0,1,1
3038,14.83659,222.6143,0,1,1
6574,60.36626,139.9678,0,0,1
6152,65.79896,199.9902,0,0,1
4415,3.985217,149.9915,0,0,0
6556,70.52836,210.1518,0,0,0
8990,67.01837,184.967,0,0,1
4255,6.322807,235.1591,0,0,1
1248,2.694014031,157.483594,0,1,0
3754,7.704545,119.9568,0,1,0
4556,13.23966,127.4601,0,0,1
731,7.439569893,125.007314,0,1,0
5001,54.04107,184.9634,0,1,0
7660,68.41518,127.4958,0,1,0
8324,61.69408,204.961,0,0,0
4021,10.30326,127.4783,0,0,0
8282,52.58546,240.1149,1,0,0
7187,62.27403,202.6362,1,0,1
5200,42.22682,139.9512,0,1,1
9391,66.83137,255.1417,0,0,1
7377,55.54544,124.9781,0,0,0
8834,71.59439,127.4887,1,0,0
672,13.80323806,92.455141,0,0,0
7777,47.46129,139.9349,0,0,0
2181,6.074592,220.1478,0,0,1
7137,52.48944,134.9509,0,0,0
6505,67.43143,159.9349,0,0,0
6585,67.86102,152.4579,1,0,0
3521,13.27794,240.1149,0,0,0
2529,16.81789,142.4689,0,0,1
4322,13.61148,199.9902,1,0,1
1822,14.74280934,124.964303,0,0,1
4018,19.70995,194.9663,0,0,0
2935,4.799511,174.9755,0,0,0
5272,60.83121,149.9447,0,1,0
1440,10.99225739,129.994975,0,0,1
8287,71.50838,149.9621,0,1,0
1172,6.126946607,242.610632,0,1,0
4432,2.176948,130.0064,0,0,0
9203,64.82482,159.9349,0,1,0
6820,51.42373,204.9634,1,1,0
439,10.27782059,207.49737,0,1,1
7704,61.0006,162.5005,0,0,1
8899,68.54375,147.4421,0,1,0
5719,71.7712,127.4887,0,0,0
1798,22.89696344,162.45383,0,0,1
1504,16.24273454,160.00128,0,1,0
9732,71.24523,149.9776,0,0,1
268,7.425503428,220.114868,0,0,0
69,2.203859443,200.132293,1,0,0
9778,50.09011,139.9512,0,1,1
5147,54.09422,160.0013,0,1,0
1036,14.69261964,124.960655,0,0,0
6275,68.59602,159.9512,0,0,1
9980,54.05623,172.4705,1,1,0
9809,61.47977,184.9634,0,0,0
5872,71.83398,129.9778,0,1,1
5411,61.72165,204.9634,0,0,0
1918,15.54170472,162.467607,0,0,0
6778,58.6244,82.49655,0,0,0
8965,71.13774,104.9643,0,0,1
2701,15.2198,147.4421,1,0,0
7334,70.32404,104.9643,0,0,1
9240,60.59442,127.4887,1,1,0
3916,2.348003,104.9923,1,1,0
3152,2.923404,152.4798,0,0,0
8553,64.5943,235.1555,0,1,0
9060,63.13788,252.624,0,1,1
7500,56.78316,200.1652,0,1,1
626,3.041138012,275.133571,0,1,0
1834,3.787548072,92.455141,0,1,0
4135,22.13831,242.6435,0,1,1
6506,69.04134,152.4742,0,0,1
4625,17.74303,192.4705,0,0,0
3523,3.084418,147.4783,0,1,0
1969,6.393598693,172.470522,0,0,0
4046,7.91447,147.4738,0,1,0
4971,14.74826,232.624,0,1,1
2455,5.23657,162.497,0,1,0
9186,56.54849,192.4567,0,0,1
2323,14.98386,257.6375,0,1,1
4736,6.723311,222.6281,0,0,0
9128,62.46483,232.6228,0,0,0
9049,63.00932,142.4713,1,1,1
9461,51.83082,245.175,0,0,0
7241,69.5381,202.6362,0,1,1
4663,10.76731,162.4538,1,1,1
1512,17.4880629,149.992756,0,1,1
2626,5.150963,165.0182,0,1,1
7624,62.13301,222.6326,0,0,0
488,5.622660986,164.988941,0,0,1
579,5.884557067,229.993134,0,1,1
9573,61.32712,142.4855,0,1,1
7449,46.87676,172.4567,0,1,1
739,1.650263525,147.442069,1,1,0
9288,55.01651,147.4713,0,0,0
8233,51.22665,129.9598,0,0,0
1472,13.23888382,162.500489,0,0,1
927,6.434280902,277.651257,0,1,0
6901,43.55176,204.9634,1,1,0
5947,52.54837,79.97886,0,1,0
1444,7.349883172,127.511223,1,0,1
2816,2.108436,172.4733,0,0,1
3562,1.773271,92.45514,1,0,0
543,14.71424943,194.976769,0,1,1
5771,61.30642,129.9915,0,0,0
6879,42.72759,184.9634,0,1,0
6053,48.02057,127.4421,0,0,0
3655,28.31146,114.9658,0,1,0
7993,71.805,172.4885,1,1,1
1756,7.712199324,222.660939,0,0,1
1497,5.497366828,187.46728,0,0,1
4179,8.450712,207.6094,0,1,0
8212,57.6786,124.9607,0,0,0
8562,62.77262,114.9976,0,1,0
6383,49.26183,129.9483,0,1,1
3159,3.769755,219.9902,1,1,1
9487,68.96928,182.4433,1,1,0
912,9.651065829,212.669463,1,0,0
6740,56.5926,167.4847,0,0,1
3588,3.895605,112.4551,0,1,0
3260,10.58401,184.967,0,0,1
8857,55.48531,139.983,0,0,1
721,4.800346852,242.610632,0,1,0
5796,47.99043,175.1331,0,1,0
65,7.916533093,184.963371,0,1,0
9748,70.35289,182.4833,0,0,1
2614,18.25291,182.4762,0,1,1
8270,54.87839,167.4847,0,1,1
2872,6.699323,192.4567,0,0,1
1101,8.279774899,142.500692,0,1,1
6457,65.05715,107.482,0,0,1
3867,18.76373,139.9875,0,0,1
6856,58.22037,172.4441,1,0,1
9705,65.63324,232.624,0,0,1
3865,1.481935,147.4421,1,1,0
3722,4.473582,142.4689,1,0,1
2174,9.759887,172.4733,0,1,1
1243,10.43448006,184.978458,1,0,0
4234,10.1408,174.9699,1,1,1
7262,70.6573,192.4404,0,0,0
2027,3.843142,167.4847,0,0,1
3433,15.56801,192.4705,0,1,0
7517,46.77756,232.6378,0,1,0
7424,68.86725,137.4392,0,1,0
6063,67.09106,232.6707,0,1,1
2152,4.749684,124.9607,1,0,0
1500,2.656111103,204.963371,0,1,0
4766,4.370713,220.1185,1,0,1
303,3.212400569,202.443347,0,0,0
7658,64.1725,139.9875,0,1,1
5334,52.42146,182.4676,0,0,0
9055,69.44118,179.9476,0,1,0
7400,63.86407,152.466,0,0,1
9690,48.07729,129.995,0,0,1
1630,12.27728241,167.484705,0,1,1
8843,69.5048,165.0113,1,0,1
9952,67.0374,194.9525,0,0,1
8969,50.3804,200.1465,0,1,0
2049,13.37596,230.1051,0,0,0
8697,55.92296,124.9643,0,0,1
6956,40.35276,149.9776,0,1,1
9250,62.67099,169.9378,0,0,0
7946,70.84337,265.147,0,0,1
5305,47.01192,240.1149,0,1,0
3025,1.813125,149.9598,0,0,0
7325,61.37365,114.9509,0,1,0
8161,65.2908,149.9776,0,1,1
4269,4.072959,240.1149,1,1,0
7271,63.21638,169.9671,0,1,0
2584,11.59627,202.6362,0,1,1
3238,10.34256,95.01949,1,1,0
1704,10.06145053,199.990219,1,1,1
8379,56.64692,157.4836,0,0,0
2423,6.617173,159.983,0,1,1
2774,6.021823,169.9378,0,0,0
4563,6.999666,232.6415,0,0,1
381,11.16847385,159.947583,1,0,0
4784,2.77885,245.147,0,0,1
7413,62.32227,262.6106,0,1,0
5627,65.07415,127.4586,0,1,0
9318,63.10868,219.9902,0,1,1
887,9.195415365,252.62403,0,0,1
8021,51.91699,187.4847,0,0,1
7420,71.25511,187.4811,0,1,0
9927,61.91109,215.1591,0,0,1
575,3.605888824,275.133571,0,1,0
2908,10.74959,220.1185,0,1,1
8259,52.39253,112.4551,0,1,0
8771,69.657,257.6513,0,0,0
5097,62.61777,139.9512,0,1,1
7806,63.50859,152.4798,1,0,0
5163,50.69979,172.4567,0,0,1
2499,2.301772,222.6281,0,0,0
8661,46.63416,182.4608,0,1,0
915,15.42700763,152.479779,0,1,0
5999,71.88705,182.447,0,1,1
5291,50.65704,217.4702,0,0,1
1651,11.07083425,172.503404,0,0,1
3766,8.249394,192.4705,0,1,0
8610,57.54686,162.4538,0,1,1
9698,44.92195,129.9763,0,0,0
3389,13.26061,147.4601,0,1,1
4916,7.663799,172.4555,0,1,0
8796,68.59726,149.9447,1,0,0
961,4.945014197,162.482694,0,1,0
8166,56.19179,147.4601,0,1,1
9911,69.99167,232.624,0,1,1
9483,67.74157,220.1323,0,0,0
9388,57.27176,152.4624,1,1,0
6117,49.04885,159.9875,0,1,1
1776,21.61213506,232.62403,0,1,1
5190,45.27484,137.4872,1,0,1
3193,10.96818,157.4836,1,1,0
3765,16.69091,169.9378,0,0,0
446,16.48065356,240.114868,0,0,0
2798,6.853152,149.9741,1,0,0
3162,1.481645,107.4806,0,1,0
431,5.02568958,184.978458,0,0,0
7390,59.7815,144.9889,0,1,1
5590,69.7635,79.97886,0,0,0
4587,3.080084,79.97886,0,1,0
2822,4.845811,222.65,0,1,0
4676,7.821554,270.1604,0,0,1
2165,1.230987,147.4713,0,0,0
732,21.05353987,204.949594,0,0,1
8625,55.40614,230.1051,0,1,0
9371,47.04565,92.45514,0,1,0
8660,56.21975,162.5299,0,0,1
3690,9.447103,152.4952,0,0,1
901,5.261212465,212.655686,0,0,1
1656,1.849371568,184.961033,0,1,0
3155,5.664193,137.4392,0,0,0
2731,4.213099,139.9678,0,1,1
2834,12.29962,184.9853,0,1,0
7318,69.348,167.4564,0,0,0
4591,4.490588,202.65,0,1,0
4186,3.226415,169.9378,0,1,0
4740,9.986348,257.6375,1,0,1
4067,16.53338,262.6106,1,0,0
1878,7.19812868,172.503404,0,1,1
6589,61.41438,137.4872,0,1,1
8638,49.26867,144.9607,0,1,0
6638,68.86592,159.9656,0,1,1
4450,5.891019,152.4742,0,1,1
5919,65.07074,225.132,0,0,1
4348,2.582668,164.9715,0,0,1
1807,6.577676916,220.132293,0,0,0
9767,50.71914,182.4608,1,0,0
7112,71.83307,140.0342,0,1,1
811,29.10639477,127.458638,0,0,0
1127,22.16579367,114.972827,0,0,0
4701,12.14985,149.9598,0,0,0
7163,66.67798,262.6106,0,1,0
3750,16.05745,117.4392,0,1,0
6101,66.58949,92.45514,0,1,0
1549,10.61383322,179.965581,1,0,1
5897,62.11875,174.9768,0,0,1
1996,14.91152829,174.958118,0,1,0
8035,67.44709,194.9525,0,0,1
601,2.437089876,139.934918,0,0,0
2093,3.744207,117.4858,0,1,0
639,4.065555679,159.965008,1,0,0
188,5.587484456,79.978861,0,0,0
9146,57.86469,127.4738,0,0,0
3542,13.25623,127.4421,0,0,0
9614,64.49478,252.624,1,1,1
400,8.611218573,220.118516,0,1,1
6569,67.76235,114.9658,0,0,0
3585,6.394005,187.4673,0,0,1
5735,42.80596,255.1336,0,0,0
8165,70.38624,187.6094,0,1,0
74,2.378630018,214.966286,0,1,0
870,2.086431077,139.934918,0,0,0
1942,8.721771003,142.500692,0,1,1
7999,66.21743,245.132,0,1,1
5683,47.55305,169.9447,0,1,0
1788,2.095488213,247.664655,0,0,1
1527,9.117084502,172.457857,1,0,0
8074,66.64396,107.4806,0,0,0
8316,54.59144,165.0182,0,1,1
934,11.58576976,275.119794,1,0,1
5374,63.2816,172.4624,1,1,0
3550,7.150962,119.9897,1,1,1
5460,57.76017,162.447,0,0,1
874,14.89720747,225.145743,0,1,0
2571,1.798433,179.9476,0,1,0
5863,70.00887,172.4441,1,0,1
6873,69.14112,159.9656,0,0,1
5927,65.06381,137.4872,0,0,1
3650,12.38916,152.4579,0,1,0
4363,19.04207,267.6647,1,0,1
7151,63.55356,207.6094,0,1,0
1772,2.693860703,240.114868,0,1,0
1316,4.633545041,139.99789,0,1,1
9441,60.47912,162.5119,0,0,0
5201,66.85703,204.9797,0,1,1
3981,8.475773,150.0208,0,1,0
2159,5.423869,184.9496,0,1,1
9717,63.03261,124.9643,0,0,1
2993,13.44855,162.4653,1,0,0
7302,63.63211,159.9805,0,1,1
5552,58.60767,172.4579,0,1,0
8906,68.14328,162.4982,0,0,1
4240,5.058557,182.4653,0,1,0
4582,9.042296,184.9496,0,1,1
3089,20.74516,267.6427,1,1,1
8840,42.82102,137.4978,0,1,0
8397,63.04815,200.1465,0,0,0
7593,70.85782,162.4653,0,0,0
2143,13.17391,127.4958,1,0,0
2596,10.02603,162.4937,1,1,1
8323,43.91274,192.4705,0,1,0
3454,8.977196,245.1283,0,0,0
1090,5.824620949,149.944668,0,1,0
2581,16.38978,142.5007,1,0,1
8192,69.40052,164.9715,0,0,1
3540,10.06945,194.9699,0,0,1
1480,3.784962992,200.132293,1,0,0
1945,1.235589507,127.506726,1,1,1
7464,56.05747,162.4538,1,0,1
4722,2.680333,124.9781,0,0,0
7298,54.01325,162.4538,0,1,1
8351,65.52159,129.9483,0,1,1
5533,69.78436,137.4392,0,1,0
5007,70.51996,139.9568,0,1,0
4508,10.88666,147.4421,0,1,0
3212,1.832601,132.5127,1,1,1
7323,47.30434,149.9378,0,1,0
6462,62.43504,92.45514,0,1,0
396,4.221959275,232.637807,0,1,0
8508,60.1745,184.9939,0,0,1
8810,69.31577,127.4958,0,1,0
5150,71.36133,235.1591,0,0,1
8067,67.98943,240.1149,0,1,0
273,11.77389421,134.980139,0,0,0
3683,20.34377,120.0035,1,1,0
294,12.42120946,207.475448,0,1,1
6502,68.55374,154.9919,0,0,1
8343,65.93469,117.472,0,1,1
8678,43.49892,164.9715,0,1,1
5732,63.01903,139.9349,1,0,0
366,7.663625954,112.484375,1,1,0
5738,57.20095,159.9512,0,1,1
4189,5.648594,174.9581,0,1,0
7148,53.02997,159.9512,0,0,1
165,12.63074989,159.951231,0,0,1
4973,11.94546,192.4404,0,1,0
8374,59.48183,162.447,0,1,1
5299,44.23945,102.4746,0,0,0
9670,57.20402,114.9976,1,0,0
3217,15.51348,182.4433,1,1,0
9189,61.88298,127.4958,0,0,0
4765,9.312734,152.509,0,0,0
8487,53.24575,149.9483,0,0,1
2693,4.888977,147.4601,0,1,1
8143,65.25094,212.6415,1,0,1
5076,56.35343,139.9568,0,0,0
8836,58.73457,129.9483,0,1,1
976,1.515452465,210.138,0,0,1
2873,6.895966,127.4887,0,1,0
8740,51.60705,159.9349,0,0,0
3236,5.18336,152.466,0,1,1
2775,23.99384,172.4567,0,1,1
9355,62.09703,159.9942,0,1,0
4980,2.146247,164.9647,0,0,1
2957,7.773669,124.9781,1,1,0
9885,63.17583,252.6378,0,1,0
2671,3.700985,252.624,0,1,1
5827,44.39429,152.4798,1,1,0
4035,20.21413,152.466,0,1,1
1513,7.080759052,240.114868,0,0,0
5092,52.76082,230.1344,0,1,0
5285,65.74132,127.475,0,1,1
