,population,children,age,income,outage_sec_perweek,email,contacts,Yearly_equip_failure,tenure,MonthlyCharge,DummyTechie,DummyTechSupport,DummyMale,DummyFemale,DummyNonbinary
2742,23029,0,60,21497.29,12.15104,13,0,1,8.527084,252.6378,0,0,1,0,0
5017,15806,3,77,18949.61,8.912366,10,2,0,66.50412,202.6362,0,1,0,1,0
3652,900,0,62,5875.82,7.912433,11,1,0,23.75492,157.4836,0,0,1,0,0
842,5622,4,70,14219.58,11.16404955,12,0,1,17.37839741,182.460772,0,0,0,1,0
8926,7174,3,58,67637.17,6.605824,11,1,0,53.62789,235.1555,0,0,1,0,0
821,33168,4,82,12482.52,10.39942085,14,0,1,24.19132114,242.61428,0,1,0,1,0
1765,9022,2,76,53247.58,9.75859429,12,0,1,1.042724425,184.961033,0,0,0,1,0
9169,1364,1,61,50335.34,13.21238,15,1,0,71.86603,139.965,1,0,1,0,0
598,51069,2,80,42659.99,8.461081572,10,0,0,14.57312339,134.950905,1,0,1,0,0
8270,507,1,73,45512.2,11.54034,13,0,0,54.87839,167.4847,0,1,1,0,0
4737,182,5,26,67620.64,9.925225,14,2,0,9.712168,92.48802,0,1,0,1,0
1264,37976,0,79,20078.44,14.82798335,12,1,1,5.011735021,190.159922,1,1,0,1,0
3578,39090,2,43,15584.37,10.72976,15,3,0,8.443528,220.1185,0,1,1,0,0
9670,489,1,19,56177.48,10.83731,14,0,2,57.20402,114.9976,1,0,0,1,0
2818,77,1,74,26735.83,9.610448,10,1,3,14.06379,137.4872,1,1,1,0,0
3762,1219,0,56,16514.35,7.611287,11,1,0,12.66908,174.9882,0,0,1,0,0
891,26943,4,60,38692.31,10.9725355,11,2,0,9.923586914,267.664655,0,1,1,0,0
126,161,2,68,95028.57,6.076260652,13,0,0,4.627672042,220.161527,0,0,1,0,0
7907,3263,2,83,16263.98,3.814618,10,0,1,56.09767,129.9621,1,0,1,0,0
8631,1659,1,57,58809.85,6.975702,15,0,2,62.78671,182.4608,1,0,1,0,0
3345,1246,6,21,48511.64,7.602007,6,1,0,20.0119,194.9663,0,0,0,1,0
9989,338,0,51,25432.25,11.72837,15,3,2,54.37898,114.9838,0,1,0,1,0
8593,13259,0,40,8855.67,10.52187,16,2,0,56.70254,275.1336,0,0,1,0,0
1498,21013,2,19,24897.26,9.523802161,11,1,0,4.955415304,232.641455,0,1,0,1,0
5752,22274,9,38,17845.39,13.3707,8,0,0,61.80743,129.9483,0,1,0,1,0
7782,1708,3,48,58634.05,11.32314,9,1,0,49.19922,179.9794,0,0,1,0,0
8827,471,10,66,7974.41,8.353322,14,3,1,60.69166,160.0013,0,0,0,1,0
5131,2221,0,29,73958.51,10.46924,9,1,1,67.94243,212.6415,0,1,1,0,0
8489,738,4,53,35950.39,8.081922,12,1,0,59.60557,127.4421,0,0,1,0,0
2958,27649,0,63,59871.53,11.64537,15,2,0,10.92196,182.497,0,0,1,0,0
2327,3479,0,47,49233.98,9.267577,13,0,1,2.497434,207.6386,0,0,0,1,0
8535,21331,0,89,29453.49,3.605531,12,1,1,68.11166,207.4754,0,1,0,1,0
1120,4833,8,31,5208.36,5.478738151,15,2,0,10.92511005,142.499263,0,0,1,0,0
9004,432,1,82,16776.51,10.40646,12,0,0,70.86194,187.6422,0,1,1,0,0
8197,148,0,24,26774.77,8.727337,14,0,0,68.03889,144.9607,0,0,0,1,0
3766,4228,4,73,23838.68,8.892449,13,1,0,8.249394,192.4705,0,0,1,0,0
8568,4357,1,84,15721.08,6.214598,9,1,1,43.73697,212.6415,0,1,0,1,0
3871,244,8,66,21909.54,13.23763,9,2,1,9.548023,112.4551,0,0,1,0,0
781,4950,0,21,33329.83,9.783917847,8,1,2,9.715065141,262.610632,0,0,0,1,0
4517,3357,10,66,61921.5,4.065974,9,0,0,17.24595,132.466,0,1,1,0,0
1963,1635,4,72,38137.48,9.296497381,13,2,0,3.27055489,139.983006,0,1,0,1,0
922,2475,3,37,43995.62,13.86336803,12,0,0,14.31596419,182.460772,1,0,0,1,0
7830,522,2,55,9005.1,12.03702,10,0,1,70.2187,144.9607,0,0,0,1,0
9943,1589,1,39,29261.65,7.528743,13,3,1,71.4959,235.1372,0,1,1,0,0
6873,36731,1,50,23963.76,9.43864,12,2,2,69.14112,159.9656,0,1,0,1,0
5039,444,2,66,66778.9,15.95744,11,3,2,70.79968,212.6228,0,0,0,1,0
3505,34496,2,44,5549.06,3.592153,17,0,0,6.023347,137.4686,1,0,1,0,0
3532,2788,10,48,31746.59,7.269381,13,0,0,5.186633,139.9349,1,0,1,0,0
6121,8060,4,69,13944.19,8.590039,15,0,0,53.66326,197.484,0,0,1,0,0
8409,913,1,22,17563.31,11.36276,17,0,0,45.96907,124.9935,0,1,1,0,0
6291,1351,0,32,25575.05,12.40024,12,0,0,68.60055,182.4833,0,1,1,0,0
1544,22840,1,35,20827.61,13.75238289,11,0,1,2.701548767,230.105118,0,0,1,0,0
7671,36423,1,26,48000.45,4.031118,11,2,0,48.3857,149.9741,0,0,0,1,0
4949,2293,0,23,113511.5,9.256725,14,1,0,3.684683,112.4551,0,0,0,1,0
2133,2817,3,48,50354.57,9.011534,15,1,0,19.87069,149.9378,0,0,1,0,0
2973,11557,0,53,13230.67,12.05681,11,2,0,3.326476,149.9483,0,1,1,0,0
4715,2856,4,57,28008.97,10.64089,8,1,0,9.260977,114.9728,0,0,1,0,0
8833,4611,3,50,56565.69,5.95531,10,0,0,63.9264,159.9875,1,1,1,0,0
1622,15722,3,39,14970.89,14.75151191,12,0,0,18.36209103,149.974105,0,0,0,1,0
3537,51,0,45,103112.3,8.45345,9,0,1,7.281658,184.9496,0,1,1,0,0
3984,2325,4,62,57503.75,9.00959,10,1,0,3.199643,159.9805,1,1,0,1,0
8538,3157,1,67,37390.82,9.457734,12,1,0,68.6504,235.1591,0,1,0,1,0
2626,37375,1,82,36598.52,10.76274,12,1,1,5.150963,165.0182,0,1,1,0,0
9887,484,1,26,34619.03,7.784769,6,2,0,60.9855,117.5152,0,0,0,1,0
3319,1015,4,69,52314.19,12.9604,13,2,0,4.026439,104.9781,0,0,1,0,0
2307,21952,3,29,20821.39,11.2307,11,2,1,13.8206,119.9568,0,0,1,0,0
813,116,0,52,6990.37,5.729464009,15,1,2,19.70266217,117.468591,0,0,1,0,0
8387,60699,2,24,64277.43,8.619676,10,0,0,55.22442,94.97283,0,0,0,1,0
8084,392,2,69,28900.26,10.17943,6,1,1,63.08151,112.4551,0,0,0,1,0
2226,3831,3,45,24324.5,9.195938,11,1,0,10.36313,172.4567,0,1,1,0,0
4425,15184,1,77,15876.36,8.39883,6,0,0,1.78963,119.9568,0,0,1,0,0
6182,1773,3,38,78123.58,10.10174,9,0,0,56.01033,162.5119,0,0,1,0,0
7937,3777,0,27,42924.08,13.62004,11,2,0,65.84668,124.9607,0,0,0,1,0
3905,1788,2,69,13626.49,10.39457,14,0,0,15.88445,152.4579,1,0,1,0,0
413,389,2,21,112429.2,7.972497589,6,0,0,11.32083915,194.958118,1,0,1,0,0
8731,1539,2,79,38395.52,7.593547,7,0,0,71.99373,222.6143,0,1,1,0,0
6589,2136,0,44,12857.68,6.076788,10,1,1,61.41438,137.4872,0,1,1,0,0
1189,2898,2,77,19383.74,8.144330616,15,2,3,1.87055247,157.483594,1,0,0,1,0
3040,594,2,78,75452.77,7.876098,13,1,0,2.10678,217.4725,1,1,0,1,0
8181,2106,2,74,12001.77,10.32568,13,0,0,71.023,162.4653,0,0,0,1,0
7085,4143,1,41,31003.14,13.54783,16,0,1,59.65149,129.9598,0,0,1,0,0
6896,18937,6,26,25683.2,11.20259,17,0,0,70.08722,149.9598,1,0,1,0,0
6366,21750,0,47,19153.88,11.56957,14,0,3,57.18666,207.6094,0,0,1,0,0
8413,581,6,84,9275.55,9.32007,11,1,2,41.72598,137.4698,0,1,1,0,0
5719,4546,3,83,29762.63,10.76461,12,1,1,71.7712,127.4887,0,0,0,0,1
7800,2047,6,37,18685.16,10.28292,10,0,0,65.52483,287.6427,1,1,1,0,0
2472,371,3,57,25408.07,15.88055,14,0,0,1.895979,152.5022,0,0,1,0,0
7036,1292,2,24,32397.32,6.88069,8,1,0,60.88815,210.1051,0,0,0,1,0
8935,2848,0,53,15125.59,9.129946,8,1,0,70.47803,222.6281,0,0,1,0,0
6399,121,4,65,50199.18,11.01658,4,0,0,51.45585,125.0073,0,0,0,1,0
1483,6436,3,75,12622.46,9.291799333,13,1,0,7.822562679,92.5018,0,0,0,1,0
3768,3579,1,85,5660.44,9.636285,15,1,1,11.70988,142.4713,1,1,0,1,0
6733,867,0,79,67789.18,7.886543,10,1,1,63.17834,137.4686,0,0,1,0,0
6541,268,5,75,16709.84,10.23096,14,1,0,66.77022,192.4404,0,0,1,0,0
8334,4388,1,27,4498.71,17.46416,13,2,0,63.3194,164.9715,1,1,0,1,0
9780,29321,3,81,30780.17,11.61223,13,0,1,64.67959,242.6573,1,0,0,1,0
6551,2252,2,53,34352.13,9.249944,9,1,2,56.04565,127.4783,1,0,1,0,0
6629,4354,1,54,9099.98,9.635521,16,0,0,71.27703,152.4624,0,0,1,0,0
4654,304,1,62,24528.06,13.1717,5,0,2,1.712499,242.6281,0,0,0,1,0
3363,603,8,78,29599.19,12.75765,13,0,0,8.924108,230.1344,0,0,0,1,0
4346,98,1,74,44526.16,11.69889,10,1,1,19.78766,164.9785,0,0,0,1,0
1593,1839,2,67,80127.15,7.583881177,16,0,0,16.52190477,152.466002,0,1,0,1,0
3763,44239,4,49,14759.93,7.255201,13,0,0,4.860179,162.4608,0,0,1,0,0
9545,11866,3,80,5307.89,12.38166,12,3,2,51.19742,184.9496,0,1,1,0,0
6424,6304,0,84,36835.17,13.55077,10,0,0,64.53,175.1331,0,0,1,0,0
4166,7722,3,26,25502.9,8.709293,12,1,0,5.606293,124.9607,0,0,1,0,0
6620,1173,2,61,31833.15,10.39104,14,2,0,66.58209,124.9781,0,0,1,0,0
2777,8112,0,87,18914.81,9.22053,14,3,1,18.47356,127.4783,0,0,1,0,0
2198,2013,1,24,18445.73,16.79023,14,1,0,14.1687,245.1457,0,0,1,0,0
1249,280,4,35,11824.7,8.717398286,15,2,1,2.937852035,167.456419,0,0,0,0,1
7595,1327,1,79,35666.27,10.26788,18,1,0,68.64269,92.45514,0,0,1,0,0
3470,1142,1,50,59610.65,5.672413,8,0,0,3.152098,162.4526,0,0,1,0,0
4377,2181,4,79,40869.93,7.401076,11,1,0,10.28653,267.6647,0,1,0,1,0
648,1437,1,77,20485.31,14.40659587,10,1,0,6.90648504,184.978458,0,0,1,0,0
1818,2568,0,65,11523.97,5.953348075,16,0,0,3.024806192,137.483594,0,0,1,0,0
3213,7329,1,75,10825.44,10.87864,13,0,0,4.870047,127.5067,0,1,1,0,0
5204,3170,3,38,20626.02,10.05784,7,1,0,63.74924,79.97886,0,0,1,0,0
5833,14429,5,43,32669.61,4.866722,13,3,0,68.63236,114.9509,0,0,1,0,0
4067,345,7,71,3360.57,10.40927,13,1,0,16.53338,262.6106,1,0,0,1,0
3426,1476,5,20,41375.24,14.25234,6,1,1,3.511593,242.6281,0,0,0,1,0
3098,30955,1,64,27549.98,8.76848,16,2,0,10.59517,182.4433,1,0,0,1,0
5342,27,3,57,26412.61,6.837113,13,0,0,52.3499,172.4555,1,0,0,1,0
6603,17872,0,73,9237.06,7.729941,10,1,0,68.99972,184.9496,0,1,0,1,0
2473,54023,4,74,29602.2,12.79546,12,2,0,2.446064,194.9525,0,1,1,0,0
1921,18281,7,28,29742.47,12.14896261,8,2,1,3.259826777,159.965581,0,1,1,0,0
8605,1240,4,49,9317.9,6.661702,6,1,2,68.52272,159.9512,0,1,0,1,0
6535,1045,4,71,53953.4,14.53225,10,1,0,56.7448,232.6378,0,0,0,1,0
2876,7617,8,36,56815.09,13.01529,10,3,1,16.48485,179.9476,0,0,1,0,0
5616,19559,2,59,5884.45,2.970156,4,0,0,51.58472,149.9598,0,0,0,1,0
4871,2064,1,34,17638.9,11.14084,11,1,2,15.33595,172.4705,1,0,0,1,0
7128,3560,0,65,13188.89,13.79256,13,0,1,58.65554,129.9598,0,0,0,1,0
5713,37476,0,54,87268.6,8.304825,17,4,0,54.69435,257.6841,0,1,1,0,0
4847,48905,0,63,27506.01,10.45539,14,1,1,9.525184,92.48802,0,1,1,0,0
3127,61045,1,54,44250.65,8.673822,8,0,1,7.469813,117.4686,0,0,1,0,0
6770,15763,0,46,61774.69,10.58657,13,0,1,70.53596,197.484,1,0,1,0,0
6655,20258,0,57,7012.42,3.806443,10,1,0,39.95689,182.4653,0,0,1,0,0
105,1444,3,71,52616.27,6.716953195,10,2,1,3.823689744,204.963371,0,0,1,0,0
2795,1345,1,66,9423.78,7.319997,9,1,0,1.059865,130.0064,0,0,0,1,0
499,1096,0,86,24266.04,7.779828793,15,0,0,16.92163398,210.105118,0,0,1,0,0
9196,32870,3,70,13233.7,10.49575,13,0,0,61.42667,232.624,0,1,0,1,0
6077,4046,4,52,67205.55,7.717303,10,0,0,42.25776,142.4827,0,0,1,0,0
6074,41018,3,87,23775.65,8.221891,9,2,0,50.46332,134.9509,0,0,0,1,0
2881,9236,4,41,14834.59,8.868239,8,1,1,4.646695,237.6549,0,1,0,1,0
6342,7762,1,51,78311.31,15.72132,18,0,1,66.99471,117.4392,0,0,0,1,0
4817,476,0,79,35409.41,9.777012,3,0,0,8.171806,154.9919,0,1,0,1,0
627,20825,4,35,25934.55,6.569174155,11,2,0,15.37394197,130.006414,0,0,1,0,0
3911,13489,0,28,32464.51,13.01916,15,2,0,13.04025,255.1417,0,1,1,0,0
5300,24785,4,19,25785.57,15.05112,15,1,1,68.53091,112.4844,0,0,1,0,0
1671,275,3,34,20283.95,14.4845473,10,1,2,4.304076015,117.468591,1,0,0,0,1
743,24622,1,43,18534.37,8.586124112,14,1,0,1.322671871,95.019486,0,0,0,1,0
109,3682,3,33,31417.33,12.0281501,14,0,0,9.473091121,194.976769,0,1,1,0,0
2555,14673,0,54,37928.26,6.726035,13,0,0,1.442102,222.6792,1,0,1,0,0
9844,33,1,84,74145.44,10.30493,9,0,0,66.60166,220.1478,0,1,1,0,0
3448,193,3,32,26939.34,10.00277,7,0,1,10.50792,149.9621,0,0,1,0,0
111,630,1,48,9044.26,11.30421466,18,3,1,6.577552683,192.470522,0,0,0,1,0
5134,923,2,84,24149.71,8.245283,13,1,0,69.91306,172.4885,0,1,0,1,0
8036,794,1,54,60703.43,10.7128,8,1,0,51.47333,164.9853,0,0,0,1,0
537,1454,4,41,34228.9,14.24429679,13,1,0,9.450195459,169.974105,0,0,0,1,0
161,1879,3,87,10403.59,10.68024546,13,2,1,11.92299244,182.467607,0,0,0,1,0
7355,28709,2,38,77580.3,14.12839,6,3,0,66.43229,174.9581,0,0,1,0,0
6934,81,0,22,65714.5,8.229441,9,1,0,65.86739,152.4555,0,0,1,0,0
1061,19001,2,74,60420.05,7.478384978,15,2,2,4.056889119,242.61428,0,1,1,0,0
9255,54101,0,45,35183.0,15.54947,17,1,0,56.00686,217.4725,0,1,1,0,0
8344,4308,4,84,54091.65,8.2556,11,3,2,57.26943,169.9671,0,0,1,0,0
4330,24475,2,72,26965.24,9.883011,15,3,0,3.656765,184.9785,0,0,1,0,0
63,4938,1,81,69965.65,6.081975067,15,0,0,12.25062113,92.5018,0,0,1,0,0
2543,10605,0,54,20985.69,8.552086,7,1,0,4.044209,245.132,0,1,1,0,0
2231,73,1,19,48228.96,15.47441,13,1,1,13.85765,242.6281,0,0,1,0,0
8441,24494,0,31,80309.69,12.1242,11,0,1,66.74044,112.4844,0,0,0,1,0
3308,624,1,77,11960.32,13.96143,17,0,0,4.95874,252.624,0,1,0,1,0
6136,2288,4,65,132149.5,6.167016,10,1,0,47.34761,257.6549,0,1,0,1,0
4712,21804,1,67,13773.86,9.876501,10,1,0,18.84228,162.4689,0,1,1,0,0
6868,524,0,50,23678.81,7.740895,9,1,0,50.07213,207.4974,1,1,0,1,0
7514,19165,0,41,16604.0,15.04532,10,1,0,60.37731,179.9656,1,1,0,0,1
1853,3841,0,39,26838.3,9.556655457,15,3,0,9.630236452,187.642236,0,1,1,0,0
1655,3192,1,23,102905.68,8.034185681,15,0,1,1.424712099,124.97808,0,0,0,1,0
7505,1310,0,32,7490.58,11.63863,12,2,0,66.85534,137.4872,0,1,1,0,0
1858,1045,4,66,39933.38,11.38646956,16,1,1,8.703568707,92.455141,0,0,1,0,0
8055,827,2,55,50217.94,10.5792,12,1,0,67.50379,157.4698,0,1,1,0,0
9325,3255,1,60,43230.88,7.845949,15,2,0,49.07593,152.466,0,1,1,0,0
6480,46,3,85,47986.4,9.162228,14,2,1,44.72714,164.9647,0,1,0,1,0
1419,819,2,36,57322.77,16.89111923,10,1,0,8.085917091,192.440432,0,0,0,0,1
4839,379,0,46,120301.3,10.35374,15,2,0,9.386672,220.1323,0,0,1,0,0
1909,4504,1,53,18038.36,9.698184881,11,0,1,25.36784311,144.960655,0,0,0,1,0
7844,18272,0,31,19773.15,9.92043,12,2,0,51.54301,172.4885,0,1,0,1,0
541,109,4,20,76136.04,12.1663565,8,0,1,8.932053699,167.456419,0,0,1,0,0
508,2144,1,22,21278.71,13.24354261,7,1,0,1.534192133,182.490006,0,0,1,0,0
6099,359,1,52,50181.69,7.432898,11,1,1,54.60066,137.4616,0,0,1,0,0
8840,1666,4,77,12912.29,13.22789,12,0,1,42.82102,137.4978,0,0,1,0,0
9917,528,0,32,57606.63,12.43235,14,0,0,42.24311,182.4762,0,1,1,0,0
8916,2131,0,18,26959.95,16.02815,14,0,2,66.22321,134.9801,0,0,0,0,1
5504,20715,0,40,9389.63,12.15902,14,1,0,61.38844,265.1283,0,0,1,0,0
8530,4343,3,74,99699.68,11.36648,12,2,0,66.85966,127.4586,0,0,0,0,1
8256,689,0,80,12473.92,11.79419,15,1,0,52.87464,182.447,0,1,1,0,0
202,1935,1,35,16440.05,10.8621377,16,1,0,12.39088509,242.610632,0,0,0,0,1
3821,64,2,27,77124.99,9.069088,11,0,0,9.932123,152.4579,1,0,0,1,0
6605,35923,2,55,15629.36,11.61045,16,0,1,68.16171,139.9568,0,0,1,0,0
5734,3504,0,49,9043.47,11.33568,12,0,2,71.02256,104.9781,1,0,1,0,0
3735,23438,3,72,22780.89,8.278435,15,0,1,22.7117,182.4762,0,1,1,0,0
6413,26749,4,76,5411.4,9.675355,11,0,1,56.57319,210.138,1,1,1,0,0
396,586,1,82,40183.01,10.3853182,9,1,0,4.221959275,232.637807,0,0,1,0,0
2339,189,1,83,137119.7,10.2213,9,0,1,3.199682,162.4713,0,1,0,1,0
2112,417,3,37,101807.8,9.767021,13,2,2,4.252913,242.6143,0,1,0,0,1
2145,388,8,37,53358.81,13.19778,9,0,2,24.34252,202.6362,0,1,1,0,0
474,2663,2,26,72490.86,7.581534683,15,0,0,9.493585403,167.484705,0,1,0,1,0
9278,109,0,24,26287.15,5.859626,16,0,0,63.90696,252.6378,0,0,1,0,0
2281,996,0,82,29906.71,6.924593,8,0,0,7.755991,242.6326,0,0,1,0,0
1212,1038,3,28,34407.99,11.46370907,15,0,0,9.38712707,277.651257,1,0,0,1,0
3139,24112,2,26,90583.52,5.539493,11,2,0,2.518069,177.6508,0,0,1,0,0
6998,443,2,48,33547.8,14.1344,15,2,0,70.69523,144.9889,0,1,1,0,0
3140,1372,0,18,44844.68,12.85748,14,0,0,4.433189,127.4783,0,0,0,1,0
6547,37527,1,63,23662.64,4.615568,9,0,0,48.57121,192.4885,0,1,0,1,0
550,212,1,32,23706.94,11.27381764,14,1,0,5.915247686,204.979684,0,1,1,0,0
5312,6435,1,66,16603.16,8.173983,11,2,0,52.61696,142.4713,0,1,1,0,0
1464,170,0,24,14048.99,6.773212666,9,1,0,6.390769574,207.609354,1,0,0,1,0
4927,4179,1,33,22611.29,7.681675,12,0,1,3.179833,290.1604,0,1,0,1,0
6162,4654,3,57,20664.99,9.137722,11,1,0,62.36767,242.6106,1,0,0,1,0
2212,13553,1,28,65499.28,9.965158,14,1,0,20.43585,134.9801,0,0,1,0,0
767,1839,3,58,30300.58,12.46342441,15,1,0,4.603347641,159.983006,0,1,1,0,0
2652,39,0,67,7004.93,6.914264,9,0,0,4.812563,172.4885,0,1,0,1,0
6117,733,3,22,44598.46,14.00738,11,3,1,49.04885,159.9875,0,1,1,0,0
7831,72479,1,83,2842.64,9.946927,17,0,0,47.81985,184.967,0,1,1,0,0
9728,54507,1,61,24614.25,5.982889,17,2,0,71.15468,137.4392,0,0,0,1,0
1899,640,4,37,19523.69,8.885448784,15,0,0,2.871999386,117.472036,0,1,0,1,0
2672,218,0,45,25280.79,12.03055,10,0,1,17.26451,127.4421,0,0,1,0,0
1806,1827,0,22,84232.11,10.2831545,6,1,1,8.884543585,179.965581,0,1,0,1,0
626,4487,2,55,14331.34,10.54615588,10,0,0,3.041138012,275.133571,0,0,1,0,0
1597,1531,4,64,9041.08,8.877390965,5,1,2,6.605815722,194.976769,0,1,1,0,0
4917,2388,3,63,61166.68,6.336278,14,0,0,4.614124,197.6288,0,0,0,1,0
8779,14243,2,51,29567.14,9.93934,12,2,0,58.96403,172.4567,1,1,0,1,0
7666,4566,8,51,27251.15,11.0309,10,2,0,58.172,174.9618,1,1,1,0,0
1805,2931,1,34,26175.68,11.19592754,12,0,0,8.210220142,152.47417,0,1,1,0,0
5592,4646,3,78,38259.59,10.94626,13,1,0,58.2745,270.1604,0,1,1,0,0
9629,370,1,46,32120.64,9.183806,10,1,0,63.01465,119.9897,0,1,0,1,0
2340,59,2,63,37749.42,13.5599,10,2,0,13.24052,159.9349,0,0,0,1,0
7405,1544,5,77,34004.09,10.0382,9,0,1,41.14853,194.9581,0,0,1,0,0
4129,15591,0,87,124493.2,7.228021,14,2,0,2.847771,172.4404,0,0,1,0,0
2410,722,4,19,4200.47,6.214679,9,0,1,3.978662,257.6513,1,0,1,0,0
9420,22744,1,43,44276.29,10.49348,11,1,2,57.33305,164.967,0,1,1,0,0
4551,0,4,58,55582.0,7.601803,12,3,0,11.42464,197.5169,0,1,0,1,0
3335,9248,7,59,31772.45,12.49193,12,0,2,17.4113,124.9935,0,1,0,1,0
9296,15728,1,36,47553.76,10.35157,11,1,0,43.5742,115.0021,0,0,0,1,0
6083,4621,3,69,37477.74,16.61878,13,0,1,40.77723,142.5007,0,1,1,0,0
6951,3867,3,22,19406.97,15.21903,14,0,1,53.26798,220.1185,0,1,0,1,0
880,8685,1,87,40921.71,11.53388751,13,1,2,5.803901847,129.948316,0,1,1,0,0
5593,2571,6,74,48478.65,6.224191,16,0,0,65.49323,149.9378,0,0,0,1,0
55,4969,1,58,62359.91,10.91594785,11,1,1,13.98666226,129.962093,0,0,0,1,0
9037,14645,0,67,27422.23,10.46708,9,1,0,38.14529,147.4783,0,0,1,0,0
7198,13247,0,35,12366.54,11.99198,11,3,0,69.91626,179.9476,0,0,1,0,0
2771,1478,1,75,35334.17,11.17062,12,2,1,12.81579,197.4702,0,1,0,1,0
9719,1349,0,79,29780.97,10.34631,14,1,0,66.21339,147.4783,0,0,0,1,0
489,180,1,28,14393.72,12.55052929,16,3,0,1.634394387,242.632554,1,0,1,0,0
4991,22935,2,57,10050.85,7.018821,11,3,1,13.02184,114.9658,0,0,1,0,0
1696,299,0,37,27149.34,10.11721314,8,0,0,2.613920398,194.976769,0,1,0,1,0
3067,23354,3,72,34940.98,9.397798,11,0,0,4.731989,174.9919,1,1,0,1,0
5522,719,3,81,29516.52,4.071444,11,1,2,67.11808,117.4872,1,1,1,0,0
6153,51447,2,54,54835.61,5.077546,9,0,1,50.07284,235.1555,0,0,0,1,0
4119,349,3,56,55127.57,10.88425,9,1,0,6.580765,149.9447,0,0,0,1,0
8452,880,1,61,32502.96,10.03188,12,1,2,68.41538,117.4392,0,0,0,1,0
8887,12078,3,20,41971.87,12.20292,16,0,1,57.87473,222.6281,0,0,0,1,0
4885,11854,2,35,11830.39,8.293752,11,0,0,8.423652,144.9607,0,0,0,1,0
9441,0,1,60,25429.84,11.73306,14,0,0,60.47912,162.5119,0,0,0,1,0
7683,52922,0,30,37073.43,8.298192,13,3,1,57.11409,147.4893,0,1,0,1,0
4145,645,1,86,59196.24,8.270133,17,1,1,4.154665,127.475,0,1,0,1,0
6908,3730,0,35,51204.25,9.800567,11,1,0,54.03362,179.9794,0,0,1,0,0
1576,2920,2,80,23041.14,8.911535445,13,0,0,2.355538593,200.146524,0,0,0,1,0
69,17823,1,63,19048.13,11.27443693,18,2,1,2.203859443,200.132293,1,0,0,1,0
5189,917,7,60,10026.66,7.4962,11,0,1,64.71872,200.1652,0,1,1,0,0
2369,1181,2,66,49271.35,10.51146,13,2,1,7.400769,220.1149,0,0,0,1,0
9370,1319,3,69,34943.9,9.904571,15,3,0,69.25128,137.4698,1,1,1,0,0
2938,3766,1,39,43859.06,10.99491,9,1,3,3.294082,159.965,0,0,0,1,0
9848,661,4,28,16984.19,10.22821,8,1,0,57.89422,139.983,0,1,0,1,0
2997,121,1,31,31715.37,10.77811,14,0,0,10.24306,162.4818,0,0,0,1,0
8249,902,3,60,42104.22,11.67546,9,2,0,69.68937,157.4836,0,0,1,0,0
2784,149,1,50,45196.73,10.30116,17,0,0,3.474901,172.4579,1,0,1,0,0
5184,227,4,22,35851.6,15.29426,9,2,0,53.96248,137.4684,0,0,1,0,0
6575,6592,3,68,32605.98,8.850497,9,2,1,66.83431,287.6427,0,1,1,0,0
9552,16972,0,27,85299.46,12.27234,9,0,0,66.4489,162.4526,0,0,0,1,0
5397,18856,0,80,34188.58,11.43863,15,2,0,71.45086,134.9801,0,0,0,1,0
5374,7624,3,19,71096.34,11.16153,11,2,2,63.2816,172.4624,1,0,1,0,0
2192,6,1,59,52409.75,10.99266,12,1,2,17.98438,159.9476,1,0,1,0,0
5136,3697,1,44,31121.82,6.342824,16,1,0,45.45067,107.5286,1,1,1,0,0
6346,990,0,22,41417.8,7.558483,13,0,1,37.86885,187.6094,0,0,1,0,0
7583,426,3,62,3167.88,13.45919,16,1,0,39.71501,157.4836,0,0,0,1,0
5762,10653,0,59,41102.74,11.03032,14,2,0,70.97645,112.4551,1,0,0,1,0
4542,4246,0,75,26811.22,10.9973,12,1,0,3.11391,225.1457,0,0,1,0,0
4506,1776,1,35,114401.9,7.455787,9,1,0,15.12559,167.4847,0,1,1,0,0
296,11294,0,24,75458.79,9.531063533,10,1,0,14.86764776,147.478341,0,0,0,1,0
8700,25928,3,34,10655.22,8.70545,18,1,0,71.85451,169.9447,0,0,1,0,0
9723,1114,0,52,28011.86,11.90146,12,0,0,48.98892,184.9634,0,0,0,1,0
2323,1090,3,60,34515.01,7.908108,8,1,0,14.98386,257.6375,0,1,1,0,0
9536,20872,0,46,7563.51,11.22831,10,0,0,67.6308,187.656,0,0,1,0,0
8863,556,0,37,12262.31,9.073098,12,0,0,61.18471,117.4686,0,0,1,0,0
3636,7011,1,59,23804.97,10.1896,11,0,0,1.110729,210.1518,1,0,0,1,0
4280,2683,3,61,84478.95,10.43043,10,0,0,8.06514,144.9607,0,0,1,0,0
8101,370,3,84,16602.2,11.43794,10,1,0,58.2471,247.6647,0,1,0,1,0
3152,34119,3,74,63754.19,7.364671,5,1,0,2.923404,152.4798,0,0,0,1,0
3542,2948,0,78,36032.27,15.20869,7,1,0,13.25623,127.4421,0,0,0,1,0
5722,18975,7,33,33934.52,10.49951,11,0,0,51.48861,202.4433,0,0,0,1,0
3517,2274,0,32,42555.36,7.104746,16,1,1,2.921217,114.9509,0,0,1,0,0
8654,44233,2,26,73725.59,14.16588,8,3,0,45.39565,245.1283,0,0,0,1,0
2639,98,2,18,9961.23,16.08459,13,0,2,17.45182,124.9781,0,0,1,0,0
